id,date,raw_material_id,name,category,purchase_type,stock_used,unit,current_stock
27221,2025-04-25,RM018,Wortel,Sayuran,daily,894,gram,2333
27222,2025-02-02,RM008,Air Mineral,Air,bulk,894,ml,5849
27223,2025-03-07,RM009,Whipping Cream,Susu,bulk,291,ml,4968
27224,2025-03-08,RM014,Nanas,Buah,daily,261,gram,2108
27225,2025-03-14,RM006,Matcha Powder,Teh,bulk,330,gram,3545
27226,2025-03-07,RM012,Stroberi,Buah,daily,353,gram,2500
27227,2025-01-28,RM006,Matcha Powder,Teh,bulk,446,gram,3240
27228,2025-02-25,RM018,Wortel,Sayuran,daily,221,gram,2008
27229,2025-02-09,RM007,Espresso Blend,Kopi,bulk,123,gram,3411
27230,2025-03-12,RM009,Whipping Cream,Susu,bulk,588,ml,1622
27231,2025-04-25,RM017,Mentimun,Sayuran,daily,189,gram,3407
27232,2025-04-24,RM002,Susu UHT,Susu,bulk,522,ml,3513
27233,2025-02-26,RM003,Gula Pasir,Gula,bulk,892,gram,2784
27234,2025-04-03,RM002,Susu UHT,Susu,bulk,579,ml,3102
27235,2025-03-03,RM015,Selada,Sayuran,daily,677,gram,4956
27236,2025-03-21,RM001,Kopi Arabika,Kopi,bulk,433,gram,3744
27237,2025-01-01,RM016,Tomat,Sayuran,daily,309,gram,2245
27238,2025-04-19,RM020,Daging Sapi,Daging,daily,874,gram,4483
27239,2025-03-01,RM005,Sirup Cokelat,Sirup,bulk,624,ml,2562
27240,2025-04-15,RM007,Espresso Blend,Kopi,bulk,849,gram,3421
27241,2025-03-21,RM011,Pisang,Buah,daily,816,gram,2627
27242,2025-01-09,RM004,Sirup Vanilla,Sirup,bulk,588,ml,4329
27243,2025-05-17,RM011,Pisang,Buah,daily,348,gram,3907
27244,2025-03-13,RM020,Daging Sapi,Daging,daily,749,gram,3145
27245,2025-03-15,RM006,Matcha Powder,Teh,bulk,605,gram,5023
27246,2025-02-26,RM008,Air Mineral,Air,bulk,956,ml,3237
27247,2025-04-14,RM010,Cokelat Bubuk,Cokelat,bulk,187,gram,1677
27248,2025-03-15,RM010,Cokelat Bubuk,Cokelat,bulk,943,gram,5638
27249,2025-05-03,RM011,Pisang,Buah,daily,724,gram,1512
27250,2025-02-24,RM016,Tomat,Sayuran,daily,263,gram,2889
27251,2025-03-28,RM019,Daging Ayam,Daging,daily,751,gram,1601
27252,2025-03-18,RM016,Tomat,Sayuran,daily,723,gram,5606
27253,2025-02-21,RM013,Mangga,Buah,daily,198,gram,1051
27254,2025-04-08,RM020,Daging Sapi,Daging,daily,76,gram,4464
27255,2025-04-18,RM011,Pisang,Buah,daily,228,gram,2040
27256,2025-05-10,RM015,Selada,Sayuran,daily,612,gram,4017
27257,2025-02-09,RM006,Matcha Powder,Teh,bulk,688,gram,4968
27258,2025-02-15,RM015,Selada,Sayuran,daily,140,gram,4791
27259,2025-01-25,RM006,Matcha Powder,Teh,bulk,406,gram,4423
27260,2025-05-18,RM009,Whipping Cream,Susu,bulk,54,ml,4814
27261,2025-02-03,RM008,Air Mineral,Air,bulk,576,ml,2586
27262,2025-01-22,RM003,Gula Pasir,Gula,bulk,357,gram,1298
27263,2025-05-11,RM014,Nanas,Buah,daily,979,gram,4500
27264,2025-01-20,RM010,Cokelat Bubuk,Cokelat,bulk,439,gram,5079
27265,2025-01-28,RM010,Cokelat Bubuk,Cokelat,bulk,527,gram,2436
27266,2025-03-28,RM014,Nanas,Buah,daily,321,gram,4835
27267,2025-04-28,RM008,Air Mineral,Air,bulk,263,ml,4413
27268,2025-03-22,RM002,Susu UHT,Susu,bulk,228,ml,4591
27269,2025-01-30,RM015,Selada,Sayuran,daily,726,gram,4002
27270,2025-02-01,RM004,Sirup Vanilla,Sirup,bulk,488,ml,5207
27271,2025-02-22,RM015,Selada,Sayuran,daily,552,gram,1926
27272,2025-02-09,RM012,Stroberi,Buah,daily,440,gram,1720
27273,2025-04-26,RM008,Air Mineral,Air,bulk,984,ml,4032
27274,2025-05-07,RM003,Gula Pasir,Gula,bulk,134,gram,4963
27275,2025-01-08,RM003,Gula Pasir,Gula,bulk,607,gram,3393
27276,2025-03-08,RM019,Daging Ayam,Daging,daily,771,gram,5107
27277,2025-03-12,RM007,Espresso Blend,Kopi,bulk,754,gram,3242
27278,2025-01-25,RM014,Nanas,Buah,daily,777,gram,5512
27279,2025-01-13,RM007,Espresso Blend,Kopi,bulk,566,gram,4696
27280,2025-04-08,RM019,Daging Ayam,Daging,daily,947,gram,4320
27281,2025-01-21,RM012,Stroberi,Buah,daily,299,gram,2860
27282,2025-02-13,RM011,Pisang,Buah,daily,530,gram,1912
27283,2025-02-02,RM016,Tomat,Sayuran,daily,197,gram,2261
27284,2025-02-17,RM010,Cokelat Bubuk,Cokelat,bulk,340,gram,4327
27285,2025-05-06,RM011,Pisang,Buah,daily,633,gram,5312
27286,2025-04-29,RM020,Daging Sapi,Daging,daily,592,gram,2907
27287,2025-03-14,RM002,Susu UHT,Susu,bulk,413,ml,4218
27288,2025-01-04,RM016,Tomat,Sayuran,daily,494,gram,2771
27289,2025-04-04,RM019,Daging Ayam,Daging,daily,653,gram,4358
27290,2025-01-24,RM008,Air Mineral,Air,bulk,715,ml,5274
27291,2025-02-20,RM020,Daging Sapi,Daging,daily,804,gram,1663
27292,2025-03-22,RM012,Stroberi,Buah,daily,987,gram,5779
27293,2025-01-16,RM005,Sirup Cokelat,Sirup,bulk,437,ml,1071
27294,2025-01-18,RM003,Gula Pasir,Gula,bulk,555,gram,5088
27295,2025-01-02,RM007,Espresso Blend,Kopi,bulk,720,gram,4929
27296,2025-01-04,RM010,Cokelat Bubuk,Cokelat,bulk,63,gram,586
27297,2025-05-13,RM004,Sirup Vanilla,Sirup,bulk,55,ml,1743
27298,2025-04-27,RM020,Daging Sapi,Daging,daily,415,gram,3892
27299,2025-01-22,RM003,Gula Pasir,Gula,bulk,529,gram,3708
27300,2025-04-29,RM010,Cokelat Bubuk,Cokelat,bulk,591,gram,1590
27301,2025-01-17,RM001,Kopi Arabika,Kopi,bulk,906,gram,2965
27302,2025-04-28,RM010,Cokelat Bubuk,Cokelat,bulk,771,gram,5385
27303,2025-03-17,RM003,Gula Pasir,Gula,bulk,172,gram,2231
27304,2025-01-07,RM020,Daging Sapi,Daging,daily,238,gram,1175
27305,2025-02-01,RM018,Wortel,Sayuran,daily,893,gram,3451
27306,2025-03-19,RM001,Kopi Arabika,Kopi,bulk,64,gram,3738
27307,2025-05-14,RM004,Sirup Vanilla,Sirup,bulk,52,ml,2293
27308,2025-05-06,RM008,Air Mineral,Air,bulk,928,ml,1434
27309,2025-05-12,RM009,Whipping Cream,Susu,bulk,218,ml,4925
27310,2025-03-21,RM009,Whipping Cream,Susu,bulk,591,ml,5268
27311,2025-03-06,RM016,Tomat,Sayuran,daily,945,gram,5229
27312,2025-04-17,RM014,Nanas,Buah,daily,865,gram,3346
27313,2025-03-10,RM018,Wortel,Sayuran,daily,227,gram,4072
27314,2025-04-21,RM020,Daging Sapi,Daging,daily,331,gram,3948
27315,2025-04-24,RM010,Cokelat Bubuk,Cokelat,bulk,842,gram,5739
27316,2025-01-14,RM016,Tomat,Sayuran,daily,211,gram,1128
27317,2025-01-06,RM011,Pisang,Buah,daily,685,gram,4459
27318,2025-03-26,RM003,Gula Pasir,Gula,bulk,184,gram,5127
27319,2025-03-01,RM016,Tomat,Sayuran,daily,235,gram,1137
27320,2025-04-13,RM009,Whipping Cream,Susu,bulk,101,ml,4748
27321,2025-04-03,RM013,Mangga,Buah,daily,986,gram,3578
27322,2025-05-04,RM003,Gula Pasir,Gula,bulk,774,gram,4904
27323,2025-01-07,RM008,Air Mineral,Air,bulk,68,ml,4114
27324,2025-03-06,RM011,Pisang,Buah,daily,381,gram,2359
27325,2025-02-11,RM018,Wortel,Sayuran,daily,850,gram,2630
27326,2025-02-13,RM006,Matcha Powder,Teh,bulk,213,gram,1625
27327,2025-02-16,RM005,Sirup Cokelat,Sirup,bulk,440,ml,4475
27328,2025-03-28,RM016,Tomat,Sayuran,daily,588,gram,1696
27329,2025-04-06,RM006,Matcha Powder,Teh,bulk,477,gram,1066
27330,2025-04-20,RM010,Cokelat Bubuk,Cokelat,bulk,752,gram,1345
27331,2025-01-25,RM001,Kopi Arabika,Kopi,bulk,688,gram,2490
27332,2025-04-12,RM017,Mentimun,Sayuran,daily,619,gram,2990
27333,2025-01-10,RM020,Daging Sapi,Daging,daily,999,gram,3363
27334,2025-03-23,RM001,Kopi Arabika,Kopi,bulk,473,gram,2027
27335,2025-03-05,RM003,Gula Pasir,Gula,bulk,139,gram,2490
27336,2025-01-28,RM001,Kopi Arabika,Kopi,bulk,499,gram,3242
27337,2025-01-26,RM015,Selada,Sayuran,daily,741,gram,1474
27338,2025-02-23,RM012,Stroberi,Buah,daily,139,gram,3525
27339,2025-02-16,RM020,Daging Sapi,Daging,daily,231,gram,2999
27340,2025-03-26,RM006,Matcha Powder,Teh,bulk,221,gram,5071
27341,2025-02-22,RM017,Mentimun,Sayuran,daily,544,gram,3569
27342,2025-03-22,RM007,Espresso Blend,Kopi,bulk,336,gram,1998
27343,2025-01-14,RM003,Gula Pasir,Gula,bulk,649,gram,4625
27344,2025-04-12,RM020,Daging Sapi,Daging,daily,982,gram,3148
27345,2025-03-12,RM011,Pisang,Buah,daily,852,gram,2901
27346,2025-02-22,RM008,Air Mineral,Air,bulk,136,ml,1768
27347,2025-02-20,RM011,Pisang,Buah,daily,78,gram,1343
27348,2025-03-06,RM008,Air Mineral,Air,bulk,956,ml,4958
27349,2025-03-03,RM012,Stroberi,Buah,daily,405,gram,4605
27350,2025-01-12,RM008,Air Mineral,Air,bulk,558,ml,1227
27351,2025-03-06,RM002,Susu UHT,Susu,bulk,92,ml,3552
27352,2025-02-11,RM004,Sirup Vanilla,Sirup,bulk,652,ml,3327
27353,2025-01-03,RM002,Susu UHT,Susu,bulk,531,ml,3712
27354,2025-04-22,RM007,Espresso Blend,Kopi,bulk,926,gram,4819
27355,2025-03-17,RM012,Stroberi,Buah,daily,636,gram,2327
27356,2025-03-09,RM009,Whipping Cream,Susu,bulk,119,ml,4656
27357,2025-05-02,RM020,Daging Sapi,Daging,daily,61,gram,1094
27358,2025-02-19,RM006,Matcha Powder,Teh,bulk,793,gram,1591
27359,2025-01-05,RM017,Mentimun,Sayuran,daily,61,gram,3950
27360,2025-03-28,RM004,Sirup Vanilla,Sirup,bulk,151,ml,4245
27361,2025-05-09,RM001,Kopi Arabika,Kopi,bulk,302,gram,3819
27362,2025-05-04,RM017,Mentimun,Sayuran,daily,231,gram,3974
27363,2025-03-17,RM004,Sirup Vanilla,Sirup,bulk,396,ml,1074
27364,2025-01-25,RM018,Wortel,Sayuran,daily,381,gram,3527
27365,2025-01-27,RM016,Tomat,Sayuran,daily,205,gram,4262
27366,2025-01-25,RM001,Kopi Arabika,Kopi,bulk,183,gram,5000
27367,2025-02-24,RM009,Whipping Cream,Susu,bulk,777,ml,2645
27368,2025-02-17,RM005,Sirup Cokelat,Sirup,bulk,744,ml,3557
27369,2025-05-01,RM001,Kopi Arabika,Kopi,bulk,431,gram,3322
27370,2025-04-19,RM008,Air Mineral,Air,bulk,545,ml,4385
27371,2025-03-20,RM018,Wortel,Sayuran,daily,526,gram,1701
27372,2025-02-22,RM011,Pisang,Buah,daily,179,gram,3009
27373,2025-02-01,RM010,Cokelat Bubuk,Cokelat,bulk,811,gram,2260
27374,2025-05-03,RM006,Matcha Powder,Teh,bulk,930,gram,2152
27375,2025-05-12,RM017,Mentimun,Sayuran,daily,412,gram,2576
27376,2025-03-13,RM018,Wortel,Sayuran,daily,424,gram,1705
27377,2025-03-09,RM006,Matcha Powder,Teh,bulk,528,gram,2941
27378,2025-01-09,RM018,Wortel,Sayuran,daily,233,gram,3329
27379,2025-05-08,RM015,Selada,Sayuran,daily,128,gram,4184
27380,2025-05-06,RM007,Espresso Blend,Kopi,bulk,807,gram,3583
27381,2025-05-08,RM005,Sirup Cokelat,Sirup,bulk,248,ml,2811
27382,2025-01-23,RM013,Mangga,Buah,daily,671,gram,2651
27383,2025-04-02,RM019,Daging Ayam,Daging,daily,691,gram,5603
27384,2025-04-12,RM004,Sirup Vanilla,Sirup,bulk,440,ml,2707
27385,2025-02-08,RM007,Espresso Blend,Kopi,bulk,144,gram,1955
27386,2025-04-10,RM003,Gula Pasir,Gula,bulk,821,gram,1716
27387,2025-01-17,RM003,Gula Pasir,Gula,bulk,475,gram,3792
27388,2025-02-16,RM015,Selada,Sayuran,daily,537,gram,1580
27389,2025-02-01,RM003,Gula Pasir,Gula,bulk,59,gram,3473
27390,2025-02-22,RM005,Sirup Cokelat,Sirup,bulk,641,ml,2804
27391,2025-04-11,RM016,Tomat,Sayuran,daily,897,gram,5346
27392,2025-02-18,RM008,Air Mineral,Air,bulk,947,ml,3627
27393,2025-01-19,RM018,Wortel,Sayuran,daily,598,gram,2443
27394,2025-02-28,RM011,Pisang,Buah,daily,361,gram,2613
27395,2025-04-02,RM005,Sirup Cokelat,Sirup,bulk,908,ml,2626
27396,2025-03-09,RM004,Sirup Vanilla,Sirup,bulk,931,ml,3349
27397,2025-05-11,RM011,Pisang,Buah,daily,834,gram,4624
27398,2025-01-15,RM009,Whipping Cream,Susu,bulk,515,ml,2346
27399,2025-05-05,RM019,Daging Ayam,Daging,daily,57,gram,3603
27400,2025-03-13,RM014,Nanas,Buah,daily,119,gram,1826
27401,2025-03-04,RM009,Whipping Cream,Susu,bulk,721,ml,1274
27402,2025-03-10,RM005,Sirup Cokelat,Sirup,bulk,610,ml,3616
27403,2025-02-06,RM007,Espresso Blend,Kopi,bulk,566,gram,4522
27404,2025-02-14,RM012,Stroberi,Buah,daily,106,gram,3685
27405,2025-02-09,RM013,Mangga,Buah,daily,289,gram,3890
27406,2025-03-25,RM014,Nanas,Buah,daily,472,gram,5366
27407,2025-01-27,RM009,Whipping Cream,Susu,bulk,484,ml,4205
27408,2025-04-06,RM013,Mangga,Buah,daily,254,gram,788
27409,2025-01-08,RM018,Wortel,Sayuran,daily,271,gram,2358
27410,2025-05-03,RM013,Mangga,Buah,daily,696,gram,5222
27411,2025-02-08,RM015,Selada,Sayuran,daily,440,gram,3536
27412,2025-03-24,RM020,Daging Sapi,Daging,daily,490,gram,1983
27413,2025-05-06,RM001,Kopi Arabika,Kopi,bulk,826,gram,5427
27414,2025-01-25,RM009,Whipping Cream,Susu,bulk,966,ml,4602
27415,2025-02-27,RM015,Selada,Sayuran,daily,441,gram,5252
27416,2025-02-09,RM010,Cokelat Bubuk,Cokelat,bulk,722,gram,3806
27417,2025-01-12,RM010,Cokelat Bubuk,Cokelat,bulk,189,gram,4607
27418,2025-01-16,RM007,Espresso Blend,Kopi,bulk,889,gram,4026
27419,2025-01-19,RM002,Susu UHT,Susu,bulk,258,ml,4940
27420,2025-02-16,RM013,Mangga,Buah,daily,243,gram,1181
27421,2025-03-25,RM011,Pisang,Buah,daily,910,gram,5151
27422,2025-02-13,RM012,Stroberi,Buah,daily,688,gram,4534
27423,2025-04-26,RM016,Tomat,Sayuran,daily,192,gram,5097
27424,2025-04-20,RM013,Mangga,Buah,daily,474,gram,5065
27425,2025-01-19,RM003,Gula Pasir,Gula,bulk,128,gram,4035
27426,2025-04-27,RM003,Gula Pasir,Gula,bulk,460,gram,1120
27427,2025-03-30,RM018,Wortel,Sayuran,daily,676,gram,3169
27428,2025-05-05,RM018,Wortel,Sayuran,daily,683,gram,3879
27429,2025-02-17,RM020,Daging Sapi,Daging,daily,295,gram,2812
27430,2025-04-24,RM007,Espresso Blend,Kopi,bulk,84,gram,3018
27431,2025-03-09,RM006,Matcha Powder,Teh,bulk,139,gram,3284
27432,2025-01-11,RM011,Pisang,Buah,daily,553,gram,1265
27433,2025-05-20,RM004,Sirup Vanilla,Sirup,bulk,216,ml,4706
27434,2025-04-08,RM015,Selada,Sayuran,daily,700,gram,4311
27435,2025-01-13,RM004,Sirup Vanilla,Sirup,bulk,736,ml,5486
27436,2025-01-06,RM018,Wortel,Sayuran,daily,750,gram,4433
27437,2025-04-10,RM012,Stroberi,Buah,daily,720,gram,4307
27438,2025-04-12,RM009,Whipping Cream,Susu,bulk,197,ml,4225
27439,2025-01-22,RM017,Mentimun,Sayuran,daily,316,gram,1745
27440,2025-04-30,RM006,Matcha Powder,Teh,bulk,382,gram,2295
27441,2025-03-11,RM008,Air Mineral,Air,bulk,985,ml,2675
27442,2025-04-24,RM005,Sirup Cokelat,Sirup,bulk,350,ml,2656
27443,2025-05-08,RM004,Sirup Vanilla,Sirup,bulk,526,ml,1793
27444,2025-01-22,RM004,Sirup Vanilla,Sirup,bulk,747,ml,4650
27445,2025-05-20,RM011,Pisang,Buah,daily,598,gram,3230
27446,2025-03-09,RM018,Wortel,Sayuran,daily,132,gram,4671
27447,2025-03-10,RM008,Air Mineral,Air,bulk,823,ml,5686
27448,2025-01-23,RM010,Cokelat Bubuk,Cokelat,bulk,244,gram,1775
27449,2025-02-21,RM003,Gula Pasir,Gula,bulk,686,gram,5031
27450,2025-04-04,RM018,Wortel,Sayuran,daily,73,gram,2963
27451,2025-03-15,RM003,Gula Pasir,Gula,bulk,418,gram,3159
27452,2025-05-21,RM010,Cokelat Bubuk,Cokelat,bulk,88,gram,2346
27453,2025-02-16,RM011,Pisang,Buah,daily,399,gram,3425
27454,2025-02-05,RM006,Matcha Powder,Teh,bulk,251,gram,1992
27455,2025-01-14,RM009,Whipping Cream,Susu,bulk,136,ml,3679
27456,2025-05-09,RM014,Nanas,Buah,daily,283,gram,2396
27457,2025-04-06,RM008,Air Mineral,Air,bulk,698,ml,3754
27458,2025-03-23,RM015,Selada,Sayuran,daily,589,gram,3857
27459,2025-03-02,RM012,Stroberi,Buah,daily,82,gram,1735
27460,2025-03-16,RM019,Daging Ayam,Daging,daily,152,gram,3321
27461,2025-02-01,RM010,Cokelat Bubuk,Cokelat,bulk,635,gram,5570
27462,2025-04-27,RM019,Daging Ayam,Daging,daily,933,gram,4531
27463,2025-02-24,RM003,Gula Pasir,Gula,bulk,257,gram,3357
27464,2025-05-01,RM008,Air Mineral,Air,bulk,607,ml,2555
27465,2025-03-22,RM005,Sirup Cokelat,Sirup,bulk,126,ml,4414
27466,2025-04-24,RM019,Daging Ayam,Daging,daily,179,gram,1444
27467,2025-02-26,RM001,Kopi Arabika,Kopi,bulk,758,gram,2412
27468,2025-03-31,RM009,Whipping Cream,Susu,bulk,891,ml,3599
27469,2025-02-08,RM014,Nanas,Buah,daily,584,gram,1916
27470,2025-03-21,RM015,Selada,Sayuran,daily,251,gram,5049
27471,2025-02-05,RM008,Air Mineral,Air,bulk,731,ml,4559
27472,2025-01-15,RM020,Daging Sapi,Daging,daily,126,gram,4671
27473,2025-01-28,RM004,Sirup Vanilla,Sirup,bulk,319,ml,4577
27474,2025-04-03,RM006,Matcha Powder,Teh,bulk,563,gram,1970
27475,2025-04-22,RM007,Espresso Blend,Kopi,bulk,63,gram,3639
27476,2025-05-20,RM004,Sirup Vanilla,Sirup,bulk,640,ml,4950
27477,2025-03-03,RM020,Daging Sapi,Daging,daily,204,gram,4111
27478,2025-03-27,RM010,Cokelat Bubuk,Cokelat,bulk,795,gram,2566
27479,2025-02-12,RM010,Cokelat Bubuk,Cokelat,bulk,341,gram,1051
27480,2025-03-21,RM015,Selada,Sayuran,daily,403,gram,1286
27481,2025-03-29,RM003,Gula Pasir,Gula,bulk,282,gram,4558
27482,2025-03-24,RM015,Selada,Sayuran,daily,321,gram,5282
27483,2025-04-13,RM011,Pisang,Buah,daily,406,gram,3204
27484,2025-05-20,RM014,Nanas,Buah,daily,690,gram,4637
27485,2025-03-30,RM018,Wortel,Sayuran,daily,737,gram,3970
27486,2025-02-28,RM010,Cokelat Bubuk,Cokelat,bulk,652,gram,2647
27487,2025-03-13,RM005,Sirup Cokelat,Sirup,bulk,459,ml,2092
27488,2025-03-20,RM005,Sirup Cokelat,Sirup,bulk,616,ml,3183
27489,2025-02-09,RM018,Wortel,Sayuran,daily,729,gram,4760
27490,2025-02-15,RM018,Wortel,Sayuran,daily,349,gram,1144
27491,2025-02-14,RM014,Nanas,Buah,daily,606,gram,5511
27492,2025-03-13,RM005,Sirup Cokelat,Sirup,bulk,989,ml,1508
27493,2025-03-15,RM003,Gula Pasir,Gula,bulk,611,gram,1126
27494,2025-02-18,RM018,Wortel,Sayuran,daily,715,gram,4257
27495,2025-01-11,RM017,Mentimun,Sayuran,daily,869,gram,2829
27496,2025-03-21,RM009,Whipping Cream,Susu,bulk,437,ml,2921
27497,2025-04-14,RM010,Cokelat Bubuk,Cokelat,bulk,958,gram,1663
27498,2025-02-14,RM014,Nanas,Buah,daily,813,gram,4305
27499,2025-03-08,RM015,Selada,Sayuran,daily,373,gram,1585
27500,2025-03-27,RM013,Mangga,Buah,daily,103,gram,3830
27501,2025-02-11,RM004,Sirup Vanilla,Sirup,bulk,632,ml,3480
27502,2025-03-04,RM002,Susu UHT,Susu,bulk,796,ml,2299
27503,2025-04-11,RM010,Cokelat Bubuk,Cokelat,bulk,395,gram,3641
27504,2025-04-04,RM018,Wortel,Sayuran,daily,507,gram,4283
27505,2025-04-10,RM010,Cokelat Bubuk,Cokelat,bulk,281,gram,2609
27506,2025-04-06,RM005,Sirup Cokelat,Sirup,bulk,651,ml,2136
27507,2025-02-08,RM012,Stroberi,Buah,daily,338,gram,1018
27508,2025-01-10,RM015,Selada,Sayuran,daily,791,gram,5110
27509,2025-03-20,RM019,Daging Ayam,Daging,daily,148,gram,2718
27510,2025-05-14,RM019,Daging Ayam,Daging,daily,792,gram,5313
27511,2025-02-04,RM014,Nanas,Buah,daily,402,gram,3088
27512,2025-01-24,RM012,Stroberi,Buah,daily,798,gram,5796
27513,2025-02-28,RM016,Tomat,Sayuran,daily,834,gram,2397
27514,2025-03-25,RM020,Daging Sapi,Daging,daily,324,gram,4310
27515,2025-02-10,RM017,Mentimun,Sayuran,daily,225,gram,5068
27516,2025-02-11,RM006,Matcha Powder,Teh,bulk,739,gram,3121
27517,2025-01-08,RM006,Matcha Powder,Teh,bulk,622,gram,1468
27518,2025-02-23,RM016,Tomat,Sayuran,daily,276,gram,1871
27519,2025-04-15,RM002,Susu UHT,Susu,bulk,719,ml,4563
27520,2025-01-13,RM005,Sirup Cokelat,Sirup,bulk,117,ml,4744
27521,2025-01-31,RM010,Cokelat Bubuk,Cokelat,bulk,317,gram,1116
27522,2025-03-27,RM005,Sirup Cokelat,Sirup,bulk,480,ml,2943
27523,2025-04-25,RM007,Espresso Blend,Kopi,bulk,110,gram,1256
27524,2025-01-16,RM017,Mentimun,Sayuran,daily,550,gram,1204
27525,2025-02-21,RM002,Susu UHT,Susu,bulk,488,ml,3157
27526,2025-02-17,RM007,Espresso Blend,Kopi,bulk,811,gram,3949
27527,2025-03-18,RM019,Daging Ayam,Daging,daily,129,gram,4536
27528,2025-03-15,RM015,Selada,Sayuran,daily,760,gram,4967
27529,2025-05-21,RM014,Nanas,Buah,daily,854,gram,2382
27530,2025-01-03,RM019,Daging Ayam,Daging,daily,232,gram,4895
27531,2025-02-05,RM007,Espresso Blend,Kopi,bulk,418,gram,3599
27532,2025-02-12,RM014,Nanas,Buah,daily,70,gram,4384
27533,2025-03-17,RM009,Whipping Cream,Susu,bulk,951,ml,5075
27534,2025-01-08,RM011,Pisang,Buah,daily,489,gram,1429
27535,2025-05-14,RM008,Air Mineral,Air,bulk,741,ml,5121
27536,2025-02-15,RM008,Air Mineral,Air,bulk,520,ml,3991
27537,2025-01-01,RM011,Pisang,Buah,daily,829,gram,1942
27538,2025-02-13,RM005,Sirup Cokelat,Sirup,bulk,643,ml,2263
27539,2025-05-03,RM014,Nanas,Buah,daily,480,gram,5156
27540,2025-04-11,RM011,Pisang,Buah,daily,183,gram,3406
27541,2025-04-06,RM003,Gula Pasir,Gula,bulk,186,gram,777
27542,2025-01-06,RM010,Cokelat Bubuk,Cokelat,bulk,169,gram,1816
27543,2025-04-14,RM008,Air Mineral,Air,bulk,720,ml,4903
27544,2025-01-20,RM002,Susu UHT,Susu,bulk,552,ml,3107
27545,2025-05-15,RM001,Kopi Arabika,Kopi,bulk,447,gram,4006
27546,2025-04-25,RM017,Mentimun,Sayuran,daily,163,gram,2479
27547,2025-03-03,RM005,Sirup Cokelat,Sirup,bulk,884,ml,4545
27548,2025-03-03,RM009,Whipping Cream,Susu,bulk,780,ml,4765
27549,2025-05-11,RM015,Selada,Sayuran,daily,605,gram,1455
27550,2025-05-08,RM009,Whipping Cream,Susu,bulk,66,ml,4845
27551,2025-02-27,RM004,Sirup Vanilla,Sirup,bulk,758,ml,3697
27552,2025-02-14,RM004,Sirup Vanilla,Sirup,bulk,849,ml,5120
27553,2025-02-15,RM020,Daging Sapi,Daging,daily,401,gram,3096
27554,2025-03-02,RM010,Cokelat Bubuk,Cokelat,bulk,57,gram,798
27555,2025-01-22,RM007,Espresso Blend,Kopi,bulk,463,gram,3313
27556,2025-02-16,RM010,Cokelat Bubuk,Cokelat,bulk,371,gram,2187
27557,2025-04-26,RM010,Cokelat Bubuk,Cokelat,bulk,389,gram,3460
27558,2025-04-26,RM011,Pisang,Buah,daily,700,gram,4956
27559,2025-03-15,RM018,Wortel,Sayuran,daily,86,gram,4163
27560,2025-04-13,RM009,Whipping Cream,Susu,bulk,747,ml,2156
27561,2025-05-21,RM010,Cokelat Bubuk,Cokelat,bulk,928,gram,3607
27562,2025-02-25,RM008,Air Mineral,Air,bulk,759,ml,1561
27563,2025-05-05,RM005,Sirup Cokelat,Sirup,bulk,958,ml,5164
27564,2025-01-10,RM001,Kopi Arabika,Kopi,bulk,206,gram,5166
27565,2025-03-24,RM008,Air Mineral,Air,bulk,480,ml,3317
27566,2025-01-14,RM004,Sirup Vanilla,Sirup,bulk,560,ml,3923
27567,2025-03-26,RM014,Nanas,Buah,daily,993,gram,1614
27568,2025-04-04,RM014,Nanas,Buah,daily,738,gram,3033
27569,2025-02-15,RM010,Cokelat Bubuk,Cokelat,bulk,867,gram,2629
27570,2025-01-16,RM012,Stroberi,Buah,daily,729,gram,4141
27571,2025-04-06,RM011,Pisang,Buah,daily,109,gram,4959
27572,2025-02-16,RM016,Tomat,Sayuran,daily,348,gram,4812
27573,2025-05-14,RM015,Selada,Sayuran,daily,356,gram,4378
27574,2025-05-09,RM013,Mangga,Buah,daily,626,gram,4540
27575,2025-02-28,RM013,Mangga,Buah,daily,817,gram,2077
27576,2025-01-31,RM010,Cokelat Bubuk,Cokelat,bulk,965,gram,4019
27577,2025-05-05,RM013,Mangga,Buah,daily,798,gram,4404
27578,2025-02-18,RM006,Matcha Powder,Teh,bulk,434,gram,5237
27579,2025-04-10,RM011,Pisang,Buah,daily,380,gram,4364
27580,2025-01-18,RM009,Whipping Cream,Susu,bulk,562,ml,3127
27581,2025-01-18,RM014,Nanas,Buah,daily,654,gram,2710
27582,2025-04-27,RM006,Matcha Powder,Teh,bulk,277,gram,5000
27583,2025-05-02,RM007,Espresso Blend,Kopi,bulk,870,gram,3191
27584,2025-03-01,RM018,Wortel,Sayuran,daily,59,gram,689
27585,2025-03-31,RM014,Nanas,Buah,daily,135,gram,2287
27586,2025-01-07,RM005,Sirup Cokelat,Sirup,bulk,423,ml,2380
27587,2025-05-19,RM001,Kopi Arabika,Kopi,bulk,137,gram,4005
27588,2025-03-20,RM014,Nanas,Buah,daily,135,gram,3195
27589,2025-03-03,RM020,Daging Sapi,Daging,daily,516,gram,3677
27590,2025-04-15,RM012,Stroberi,Buah,daily,103,gram,4116
27591,2025-02-12,RM015,Selada,Sayuran,daily,599,gram,4294
27592,2025-03-22,RM007,Espresso Blend,Kopi,bulk,595,gram,3879
